name,url,remote_testing,adaptive_irt,test_types,test_types_list,category,test_types_full,inferred_roles,embedding_text
SQL (New),https://www.shl.com/products/product-catalog/view/sql-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: SQL (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
SQL Server (New),https://www.shl.com/products/product-catalog/view/sql-server-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: SQL Server (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
SQL Server Analysis Services (SSAS) (New),https://www.shl.com/products/product-catalog/view/sql-server-analysis-services-%28ssas%29-%28new%29/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: SQL Server Analysis Services (SSAS) (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
SQL Server Integration Services (SSIS) (New),https://www.shl.com/products/product-catalog/view/sql-server-integration-services-ssis-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: SQL Server Integration Services (SSIS) (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
SQL Server Reporting Services (SSRS) (New),https://www.shl.com/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: SQL Server Reporting Services (SSRS) (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Statistical Analysis System (New),https://www.shl.com/products/product-catalog/view/statistical-analysis-system-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Statistical Analysis System (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Struts (New),https://www.shl.com/products/product-catalog/view/struts-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Struts (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
SVAR - Spoken English (AUS),https://www.shl.com/products/product-catalog/view/svar-spoken-english-aus/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken English (AUS). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
SVAR - Spoken English (Indian Accent)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-indian-accent-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken English (Indian Accent)  (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
SVAR - Spoken English (U.K.),https://www.shl.com/products/product-catalog/view/svar-spoken-english-u-k/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken English (U.K.). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
SVAR - Spoken English (US)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-us-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken English (US)  (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
SVAR - Spoken French (Canadian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-canadian-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken French (Canadian) (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
SVAR - Spoken French (European) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-european-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken French (European) (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
SVAR - Spoken Spanish (Castilian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-castilian-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken Spanish (Castilian) (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
SVAR - Spoken Spanish (North American) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-north-american-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: SVAR - Spoken Spanish (North American) (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
Swing (New),https://www.shl.com/products/product-catalog/view/swing-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Swing (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Tableau (New),https://www.shl.com/products/product-catalog/view/tableau-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Tableau (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Telecommunications Engineering (New),https://www.shl.com/products/product-catalog/view/telecommunications-engineering-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['Engineer'],Assessment Name: Telecommunications Engineering (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as Engineer
Teradata Development (New),https://www.shl.com/products/product-catalog/view/teradata-development-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Teradata Development (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Time Management (U.S.),https://www.shl.com/products/product-catalog/view/time-management-u-s/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Time Management (U.S.). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Training Development,https://www.shl.com/products/product-catalog/view/training-development/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Training Development. Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Typing (New),https://www.shl.com/products/product-catalog/view/typing-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['General'],Assessment Name: Typing (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as General
UiPath RPA Development (New),https://www.shl.com/products/product-catalog/view/uipath-rpa-development-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: UiPath RPA Development (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Universal Competency Framework Interview Guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-interview-guide/,False,False,"C
P","['C', 'P']",Individual Test Solutions,"['Competencies', 'Personality & Behavior']",['General'],"Assessment Name: Universal Competency Framework Interview Guide. Assessment Type: Competencies, Personality & Behavior. Competencies assessment: Role-specific competencies and skills. Personality & Behavior assessment: Personality traits, work style, and behavior. Suitable for roles such as General"
Universal Competency Framework Job profiling guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-job-profiling-guide/,False,False,"C
P","['C', 'P']",Individual Test Solutions,"['Competencies', 'Personality & Behavior']",['General'],"Assessment Name: Universal Competency Framework Job profiling guide. Assessment Type: Competencies, Personality & Behavior. Competencies assessment: Role-specific competencies and skills. Personality & Behavior assessment: Personality traits, work style, and behavior. Suitable for roles such as General"
Universal Competency Framework Profiler Cards (44),https://www.shl.com/products/product-catalog/view/universal-competency-framework-profiler-cards-44/,False,False,"C
P","['C', 'P']",Individual Test Solutions,"['Competencies', 'Personality & Behavior']",['General'],"Assessment Name: Universal Competency Framework Profiler Cards (44). Assessment Type: Competencies, Personality & Behavior. Competencies assessment: Role-specific competencies and skills. Personality & Behavior assessment: Personality traits, work style, and behavior. Suitable for roles such as General"
UNIX (New),https://www.shl.com/products/product-catalog/view/unix-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: UNIX (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
VB.NET (New),https://www.shl.com/products/product-catalog/view/vb-net-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: VB.NET (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Verify - Deductive Reasoning,https://www.shl.com/products/product-catalog/view/verify-deductive-reasoning/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - Deductive Reasoning. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - Following Instructions,https://www.shl.com/products/product-catalog/view/verify-following-instructions/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - Following Instructions. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - G+,https://www.shl.com/products/product-catalog/view/verify-g/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - G+. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - General Ability Screen,https://www.shl.com/products/product-catalog/view/verify-general-ability-screen/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - General Ability Screen. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - Inductive Reasoning (2014),https://www.shl.com/products/product-catalog/view/verify-inductive-reasoning-2014/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - Inductive Reasoning (2014). Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - Numerical Ability,https://www.shl.com/products/product-catalog/view/verify-numerical-ability/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - Numerical Ability. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - Technical Checking - Next Generation,https://www.shl.com/products/product-catalog/view/verify-technical-checking-next-generation/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - Technical Checking - Next Generation. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - Verbal Ability - Next Generation,https://www.shl.com/products/product-catalog/view/verify-verbal-ability-next-generation/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - Verbal Ability - Next Generation. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify - Working with Information,https://www.shl.com/products/product-catalog/view/verify-working-with-information/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify - Working with Information. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify G+ - Ability Test Report,https://www.shl.com/products/product-catalog/view/verify-g-ability-test-report/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify G+ - Ability Test Report. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify G+ - Candidate Report,https://www.shl.com/products/product-catalog/view/verify-g-candidate-report/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify G+ - Candidate Report. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify Interactive Ability Report,https://www.shl.com/products/product-catalog/view/verify-interactive-ability-report/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify Interactive Ability Report. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify Interactive G+ Candidate Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-candidate-report/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify Interactive G+ Candidate Report. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify Interactive G+ Report. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Verify Interactive Process Monitoring,https://www.shl.com/products/product-catalog/view/verify-interactive-process-monitoring/,False,False,A,['A'],Individual Test Solutions,['Ability & Aptitude'],['General'],"Assessment Name: Verify Interactive Process Monitoring. Assessment Type: Ability & Aptitude. Ability & Aptitude assessment: Cognitive abilities such as numerical, verbal, and logical reasoning. Suitable for roles such as General"
Virtual Assessment and Development Centers,https://www.shl.com/products/product-catalog/view/virtual-assessment-and-development-centers/,False,False,P,['P'],Individual Test Solutions,['Personality & Behavior'],['General'],"Assessment Name: Virtual Assessment and Development Centers. Assessment Type: Personality & Behavior. Personality & Behavior assessment: Personality traits, work style, and behavior. Suitable for roles such as General"
Visual Basic for Applications (New),https://www.shl.com/products/product-catalog/view/visual-basic-for-applications-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Visual Basic for Applications (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Visual Comparison - UK,https://www.shl.com/products/product-catalog/view/visual-comparison-uk/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Visual Comparison - UK. Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Visual Comparison - US,https://www.shl.com/products/product-catalog/view/visual-comparison-us/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Visual Comparison - US. Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
VLSI and Embedded Systems (New),https://www.shl.com/products/product-catalog/view/vlsi-and-embedded-systems-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: VLSI and Embedded Systems (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
What Is The Value - US,https://www.shl.com/products/product-catalog/view/what-is-the-value-us/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: What Is The Value - US. Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Workplace Administration Skills (New),https://www.shl.com/products/product-catalog/view/workplace-administration-skills-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Workplace Administration Skills (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Workplace Health and Safety (New),https://www.shl.com/products/product-catalog/view/workplace-health-and-safety-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Workplace Health and Safety (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
WriteX - Email Writing (Customer Service) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],['Customer Support'],Assessment Name: WriteX - Email Writing (Customer Service) (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as Customer Support
WriteX - Email Writing (Managerial) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,False,False,S,['S'],Individual Test Solutions,['Simulations'],"['Manager', 'Team Lead']","Assessment Name: WriteX - Email Writing (Managerial) (New). Assessment Type: Simulations. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as Manager, Team Lead"
WriteX - Email Writing (Sales) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,False,False,"B
S","['B', 'S']",Individual Test Solutions,"['Biodata & Situational Judgement', 'Simulations']",['Sales Professional'],"Assessment Name: WriteX - Email Writing (Sales) (New). Assessment Type: Biodata & Situational Judgement, Simulations. Biodata & Situational Judgement assessment: Past behavior and situational decision-making. Simulations assessment: Realistic simulations of job tasks. Suitable for roles such as Sales Professional"
Written English v1,https://www.shl.com/products/product-catalog/view/written-english-v1/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Written English v1. Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Written Spanish,https://www.shl.com/products/product-catalog/view/written-spanish/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Written Spanish. Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
Zabbix (New),https://www.shl.com/products/product-catalog/view/zabbix-new/,False,False,K,['K'],Individual Test Solutions,['Knowledge & Skills'],['General'],Assessment Name: Zabbix (New). Assessment Type: Knowledge & Skills. Knowledge & Skills assessment: Technical and functional knowledge assessment. Suitable for roles such as General
360 Digital Report,https://www.shl.com/products/product-catalog/view/360-digital-report/,False,False,D,['D'],Individual Test Solutions,['Development & 360'],['General'],Assessment Name: 360 Digital Report. Assessment Type: Development & 360. Development & 360 assessment: Developmental feedback and growth assessment. Suitable for roles such as General
360° Multi-Rater Feedback System (MFS),https://www.shl.com/products/product-catalog/view/360-multi-rater-feedback-system-mfs/,False,False,"D
P","['D', 'P']",Individual Test Solutions,"['Development & 360', 'Personality & Behavior']",['General'],"Assessment Name: 360° Multi-Rater Feedback System (MFS). Assessment Type: Development & 360, Personality & Behavior. Development & 360 assessment: Developmental feedback and growth assessment. Personality & Behavior assessment: Personality traits, work style, and behavior. Suitable for roles such as General"
